outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_start_screen_goon_keyresp.rt,rules_start_screen_goon_keyresp.duration,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_01_screen_goon_keyresp.rt,rules_01_screen_goon_keyresp.duration,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,rules_02_screen_goon_keyresp.rt,rules_02_screen_goon_keyresp.duration,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,trial_start_screen_goon_keyresp.rt,trial_start_screen_goon_keyresp.duration,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,trial_yesno_response.rt,trial_yesno_response.duration,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,train_feedback_goon_keyresp.rt,train_feedback_goon_keyresp.duration,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,main_start_screen_goon_keyresp.rt,main_start_screen_goon_keyresp.duration,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,main_feedback_goon_keyresp.rt,main_feedback_goon_keyresp.duration,end.started,end.stopped,end_goon_keyresp.keys,end_goon_keyresp.rt,end_goon_keyresp.duration,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys,binoc_find_goon_keyresp.rt,binoc_find_goon_keyresp.duration
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.195566181,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3887,94.3888,94.391,95.6019,95.6021,96.6034,96.6039,98.6062,[],,,98.6069,105.059,right,6.3958,,[],[],[],[],[],[],[],105.0594,105.0635,,,[],[],[],[],[],[],[],105.0637,105.0639,0,0,0,0,1,1,RÉSZE_LÁB,stimuli/f00189.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.945463458,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0642,106.0177,106.0178,107.0187,107.0191,109.0219,[],,,109.0229,112.4776,right,3.4217,,[],[],[],[],[],[],[],112.4781,116.102,Ember,Ember,[],[],[],[],[],[],[],116.1022,116.1022,0,1,1,1,1,2,RÉSZE_FEJ,stimuli/f01056.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.124996874,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.1026,117.2344,117.2345,118.236,118.2363,120.239,[],,,120.2394,143.9131,right,23.6416,,[],[],[],[],[],[],[],143.9135,153.529,játékok,játékok,[],[],[],[],[],[],[],153.5292,153.5293,0,2,2,2,1,3,HOL_MESE,stimuli/f01076.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.904771939,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.5296,154.445,154.4452,155.4637,155.464,157.4664,[],,,157.4668,187.9764,left,30.4887,,[],[],[],[],[],[],[],187.9768,187.9783,,,[],[],[],[],[],[],[],187.9785,187.9785,0,3,3,3,1,4,TUD_ÜL,stimuli/f00238.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.942802377,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.9787,188.932,188.932,189.9495,189.9499,191.9686,[],,,191.969,197.4241,left,5.4343,,[],[],[],[],[],[],[],197.4244,197.4262,,,[],[],[],[],[],[],[],197.4262,197.4263,0,4,4,4,1,5,TUD_SÉTÁL,stimuli/f00987.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.903807249,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.4265,198.3457,198.3457,199.3641,199.3644,201.3804,[],,,201.3809,208.7415,right,7.3335,,[],[],[],[],[],[],[],208.742,212.1308,jár,jár,[],[],[],[],[],[],[],212.131,212.131,0,5,5,5,1,6,RÉSZE_KÉZ,stimuli/f00169.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.809115667,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.1317,212.9512,212.9513,213.9661,213.9668,215.9702,[],,,215.9708,230.8785,right,14.8893,,[],[],[],[],[],[],[],230.8789,234.4986,Fodrász,Fodrász,[],[],[],[],[],[],[],234.4989,234.4989,0,6,6,6,1,7,RÉSZE_HAJ,stimuli/f00174.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.03318778,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.4994,235.5488,235.5489,236.5522,236.5526,238.5535,[],,,238.554,263.8757,right,25.297,,[],[],[],[],[],[],[],263.8759,268.8507,szép lány,szép lány,[],[],[],[],[],[],[],268.8509,268.8509,0,7,7,7,1,8,ILYEN_SZÉP,stimuli/f00929.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.114950024,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.8512,269.9682,269.9682,270.9699,270.9704,272.9729,[],,,272.9733,283.423,right,10.438,,[],[],[],[],[],[],[],283.4233,291.9532,unikornis,unikornis,[],[],[],[],[],[],[],291.9534,291.9535,0,8,8,8,1,9,TUD_RAJZOL,stimuli/f00210.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.803646555,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.9538,292.7701,292.7702,293.7714,293.7719,295.7746,[],,,295.7758,309.2124,left,13.4201,,[],[],[],[],[],[],[],309.2128,309.2144,,,[],[],[],[],[],[],[],309.2145,309.2146,0,9,9,9,1,10,RUHA_KI,stimuli/f00455.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.803646555,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.2156,390.103,[],[],[],[],[],[],[],space,80.8253,,390.1034,406.2449,[],[],[],[],[],[],[],space,16.0716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.137605398,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KI_EMBER,stimuli/f01539.png,,,,,,,,,,,,,,,,,,,,,,,,,406.248,406.2484,406.2499,407.3956,407.3958,408.3974,408.3982,410.4004,[],,,410.4012,423.3705,right,12.913,,[],[],[],[],[],[],[],423.371,423.3733,,[],[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.087359038,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ALFAJTA_VASTAG,stimuli/f00389.png,,,,,,,,,,,,,,,,,,,,,,,,,,,423.3737,424.4714,424.4714,425.4731,425.4736,427.476,[],,,427.4767,456.3877,left,28.8748,,[],[],[],[],[],[],[],456.3881,456.3903,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.122588805,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ILYEN_KÖRALAKÚ,stimuli/f01320.png,,,,,,,,,,,,,,,,,,,,,,,,,,,456.3906,457.522,457.5221,458.5236,458.5241,460.5266,[],,,460.5271,472.245,left,11.704,,[],[],[],[],[],[],[],472.2455,472.2474,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.839552116,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,ILYEN_HOSSZÚ,stimuli/f01327.png,,,,,,,,,,,,,,,,,,,,,,,,,,,472.2477,473.0962,473.0963,474.0976,474.0983,476.1004,[],,,476.1011,479.1723,right,3.0548,,[],[],[],[],[],[],[],479.1726,483.5633,vonalzó,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.849227432,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,HOL_ISKOLA,stimuli/f00284.png,,,,,,,,,,,,,,,,,,,,,,,,,,,483.5637,484.4134,484.4134,485.415,485.4155,487.4181,[],,,487.4188,514.9813,left,27.5338,,[],[],[],[],[],[],[],514.9816,514.983,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.003864969,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,ILYEN_VÉKONY,stimuli/f00387.png,,,,,,,,,,,,,,,,,,,,,,,,,,,514.9833,515.9949,515.995,516.9967,516.9973,518.9998,[],,,519.0008,538.7968,right,19.7811,,[],[],[],[],[],[],[],538.7974,541.6355,bot,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.871558534,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,TUD_RAJZOL,stimuli/f00210.png,,,,,,,,,,,,,,,,,,,,,,,,,,,541.636,542.5193,542.5194,543.5208,543.5214,545.5237,[],,,545.5246,562.3497,right,16.8149,,[],[],[],[],[],[],[],562.35,565.1716,ceruza,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.920908792,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,ILYEN_SZÍNES,stimuli/f00851.png,,,,,,,,,,,,,,,,,,,,,,,,,,,565.1721,566.1052,566.1052,567.1073,567.1077,569.1099,[],,,569.1106,574.0672,right,4.9494,,[],[],[],[],[],[],[],574.0674,579.3093,szivárványos ceruza,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.025360396,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,LEHET_ÍR,stimuli/f02502.png,,,,,,,,,,,,,,,,,,,,,,,,,,,579.3098,580.3435,580.3436,581.3449,581.3454,583.3482,[],,,583.3488,595.8508,left,12.4876,,[],[],[],[],[],[],[],595.8512,595.8527,,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.818119059,sequences/ty07/ty07_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,LEHET_RAJZOL,stimuli/f01198.png,,,,,,,,,,,,,,,,,,,,,,,,,,,595.8531,596.6852,596.6853,597.6869,597.6875,599.6896,[],,,599.6902,621.6907,left,21.9877,,[],[],[],[],[],[],[],621.6913,621.6931,,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.126356878,sequences/t17/t17_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NÉGY_LÁB,stimuli/f00188.png,,,,,,,,,,,,,,,,,,,,,,,,,640.3033,640.3034,640.3049,641.4375,641.4376,642.439,642.4395,644.4414,[],,,644.4423,652.7548,right,8.274,,[],[],[],[],[],[],[],652.7551,652.7569,,[],[],[],[],[],[],[],0,0,0,0,1,621.6936,640.3025,[],[],[],[],[],[],[],space,18.5612,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.827556004,sequences/t17/t17_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BENNE_ESZIK,stimuli/f00508.png,,,,,,,,,,,,,,,,,,,,,,,,,,,652.7572,653.5887,653.5888,654.5904,654.5909,656.5937,[],,,656.5945,661.7353,left,5.11,,[],[],[],[],[],[],[],661.7356,661.737,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,1.165247174,sequences/t17/t17_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,MIBŐL_FA,stimuli/f00398.png,,,,,,,,,,,,,,,,,,,,,,,,,,,661.7373,662.9029,662.9029,663.9048,663.9053,665.908,[],,,665.9087,670.2649,right,4.3463,,[],[],[],[],[],[],[],670.2651,674.7056,piknikező,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P5425,001,2,1,04,2026-04-15_16h57.01.939,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist04.csv,sequences/p35/p35_listD.csv,0.971176602,sequences/t17/t17_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,HOL_HÁZ,stimuli/f00772.png,,,,,,,,,,,,,,,,,,,,,,,,,,,674.7062,675.6895,675.6896,676.6908,676.6918,678.694,[],,,678.6945,690.095,left,11.3631,,[],[],[],[],[],[],[],690.0953,690.0967,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
