outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,welcome_screen_goon_keyresp.rt,welcome_screen_goon_keyresp.duration,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_check_goon_keyresp.rt,library_check_goon_keyresp.duration,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_entry_goon_keyresp.rt,library_entry_goon_keyresp.duration,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_start_screen_goon_keyresp.rt,rules_start_screen_goon_keyresp.duration,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_01_screen_goon_keyresp.rt,rules_01_screen_goon_keyresp.duration,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,rules_02_screen_goon_keyresp.rt,rules_02_screen_goon_keyresp.duration,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,trial_start_screen_goon_keyresp.rt,trial_start_screen_goon_keyresp.duration,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,trial_yesno_response.rt,trial_yesno_response.duration,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,train_feedback_goon_keyresp.rt,train_feedback_goon_keyresp.duration,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,main_start_screen_goon_keyresp.rt,main_start_screen_goon_keyresp.duration,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,main_feedback_goon_keyresp.rt,main_feedback_goon_keyresp.duration,end.started,end.stopped,end_goon_keyresp.keys,end_goon_keyresp.rt,end_goon_keyresp.duration,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys,binoc_find_goon_keyresp.rt,binoc_find_goon_keyresp.duration
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.83135442,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.4192,217.4193,217.4211,218.2646,218.2648,219.2661,219.2667,221.2693,[],,,221.2705,223.8294,right,2.5299,,[],[],[],[],[],[],[],223.8298,223.8344,,,[],[],[],[],[],[],[],223.8346,223.8347,0,0,0,0,1,1,LEHET_ESZIK,stimuli/f00417.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.837916571,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.8351,224.6743,224.6744,225.6758,225.6763,227.6791,[],,,227.6802,241.8382,right,14.1325,,[],[],[],[],[],[],[],241.8387,244.7224,paprika,paprika,[],[],[],[],[],[],[],244.7226,244.7226,0,1,1,1,1,2,HOL_KERT,stimuli/f00278.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.926329482,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.723,245.6566,245.6567,246.6576,246.658,248.6612,[],,,248.662,255.7052,right,7.0039,,[],[],[],[],[],[],[],255.7057,258.3837,eper,eper,[],[],[],[],[],[],[],258.3838,258.3838,0,2,2,2,1,3,ILYEN_PIROS,stimuli/f00862.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.832308377,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.3843,259.2274,259.2274,260.2285,260.2291,262.237,[],,,262.2376,270.7155,right,8.4629,,[],[],[],[],[],[],[],270.7158,273.9926,levél,levél,[],[],[],[],[],[],[],273.9927,273.9928,0,3,3,3,1,4,ALFAJTA_ZOLD,stimuli/f00843.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.999015462,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.993,275.0056,275.0056,276.0193,276.0198,278.0228,[],,,278.0234,287.5933,right,9.5653,,[],[],[],[],[],[],[],287.5935,291.7791,sárgadinnye,sárgadinnye,[],[],[],[],[],[],[],291.7792,291.7792,0,4,4,4,1,5,FAJTA_GYUMOLCS,stimuli/f00142.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,1.10913008,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.7795,292.8957,292.8957,293.8966,293.8973,295.8994,[],,,295.9,298.8045,right,2.8863,,[],[],[],[],[],[],[],298.8051,300.3075,alma,alma,[],[],[],[],[],[],[],300.3078,300.3078,0,5,5,5,1,6,ILYEN_EGESZSEGES,stimuli/f01008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.940161433,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.3082,301.2581,301.2582,302.2594,302.2598,304.2624,[],,,304.263,307.451,left,3.1773,,[],[],[],[],[],[],[],307.4513,307.4533,,,[],[],[],[],[],[],[],307.4534,307.4534,0,6,6,6,1,7,ILYEN_KORALAKU,stimuli/f01320.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.827300858,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.4537,308.2855,308.2856,309.2868,309.2873,311.2928,[],,,311.2935,314.6286,right,3.321,,[],[],[],[],[],[],[],314.6289,322.0417,répa,répa,[],[],[],[],[],[],[],322.0418,322.0419,0,7,7,7,1,8,HOL_PIAC,stimuli/f01585.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,1.113690332,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0423,323.1579,323.1579,324.1594,324.1599,326.1625,[],,,326.1631,351.7515,left,25.5833,,[],[],[],[],[],[],[],351.7517,351.7531,,,[],[],[],[],[],[],[],351.7532,351.7532,0,8,8,8,1,9,HOL_FA,stimuli/f01714.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.895360179,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.7535,352.6529,352.653,353.6545,353.6549,355.6576,[],,,355.6582,360.9828,right,5.3096,,[],[],[],[],[],[],[],360.983,362.9205,málna,málna,[],[],[],[],[],[],[],362.9206,362.9206,0,9,9,9,1,10,ILYEN_FINOM,stimuli/f00192.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,0.878030812,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.23,413.23,413.2316,414.1137,414.1137,415.1151,415.1156,417.1182,[],,,417.1187,418.6539,left,1.5005,,[],[],[],[],[],[],[],418.6545,418.6561,,,[],[],[],[],[],[],[],418.6561,418.6561,0,0,0,0,1,1,HOL_HAZ,stimuli/f00772.png,362.9214,413.2295,[],[],[],[],[],[],[],space,50.2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,0.914060173,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.6564,419.5719,419.5719,420.5734,420.5741,422.577,[],,,422.5778,426.4494,right,3.8333,,[],[],[],[],[],[],[],426.4501,428.4198,táska,táska,[],[],[],[],[],[],[],428.4199,428.4199,0,1,1,1,1,2,HOL_ISKOLA,stimuli/f00284.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.066744702,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.4204,429.5039,429.504,430.5054,430.5061,432.5086,[],,,432.5092,435.7972,right,3.2448,,[],[],[],[],[],[],[],435.7973,438.9192,dobókocka,dobókocka,[],[],[],[],[],[],[],438.9194,438.9194,0,2,2,2,1,3,FAJTA_TARGY,stimuli/f02335.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,0.871539442,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.9198,439.7924,439.7924,440.8043,440.8048,442.8074,[],,,442.808,466.7609,left,23.9238,,[],[],[],[],[],[],[],466.7611,466.7628,,,[],[],[],[],[],[],[],466.7628,466.7628,0,3,3,3,1,4,MIBOL_FA,stimuli/f00398.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.004840279,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.7631,467.7846,467.7846,468.7974,468.7978,470.804,[],,,470.8045,473.8429,right,3.0222,,[],[],[],[],[],[],[],473.8432,480.5661,perec,perec,[],[],[],[],[],[],[],480.5663,480.5663,0,4,4,4,1,5,MIBOL_MUANYAG,stimuli/f00922.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.120514844,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.5666,481.689,481.6892,482.7018,482.7021,484.7107,[],,,484.7114,490.1636,right,5.4285,,[],[],[],[],[],[],[],490.1639,491.5894,ló,ló,[],[],[],[],[],[],[],491.5896,491.5896,0,5,5,5,1,6,LEHET_LOVAGOL,stimuli/f01533.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.031349908,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.5905,492.6395,492.6395,493.652,493.653,495.6603,[],,,495.6609,502.3045,right,6.629,,[],[],[],[],[],[],[],502.3048,504.8944,papír,papír,[],[],[],[],[],[],[],504.8945,504.8945,0,6,6,6,1,7,LEHET_HASZNAL,stimuli/f02183.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,0.971028976,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.895,505.8708,505.8708,506.8721,506.8726,508.8821,[],,,508.8826,511.9364,right,3.0393,,[],[],[],[],[],[],[],511.9366,531.7688,telefon,telefon,[],[],[],[],[],[],[],531.769,531.769,0,7,7,7,1,8,ILYEN_HOSSZU,stimuli/f01327.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.081639903,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.7694,532.8619,532.862,533.8678,533.8682,535.8871,[],,,535.8877,538.842,left,2.9381,,[],[],[],[],[],[],[],538.8423,538.8437,,,[],[],[],[],[],[],[],538.8437,538.8437,0,8,8,8,1,9,ILYEN_BARNA,stimuli/f00840.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,0.990906463,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.844,539.8393,539.8394,540.8428,540.8433,542.8479,[],,,542.8484,550.946,right,8.0813,,[],[],[],[],[],[],[],550.9463,554.3871,föld,föld,[],[],[],[],[],[],[],554.3873,554.3873,0,9,9,9,1,10,HOL_FOLD,stimuli/f01051.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.12554188,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4997,600.4998,600.5014,601.6339,601.6339,602.6355,602.6359,604.6381,[],,,604.6391,606.5476,right,1.8807,,[],[],[],[],[],[],[],606.5478,606.5495,,,[],[],[],[],[],[],[],606.5495,606.5495,0,0,0,0,1,1,FAJTA_ELOLENY,stimuli/f00635.png,554.3891,600.4989,[],[],[],[],[],[],[],space,46.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.052100747,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.5498,607.6095,607.6095,608.611,608.6115,610.6141,[],,,610.6148,614.3882,right,3.7396,,[],[],[],[],[],[],[],614.3885,621.0476,bárány,bárány,[],[],[],[],[],[],[],621.0477,621.0478,0,1,1,1,1,2,HOL_FARM,stimuli/f01147.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.066419836,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0481,622.1174,622.1174,623.1206,623.1211,625.1416,[],,,625.1421,628.3745,right,3.2042,,[],[],[],[],[],[],[],628.3748,629.9946,ember,ember,[],[],[],[],[],[],[],629.9947,629.9947,0,2,2,2,1,3,ILYEN_NAGY,stimuli/f00968.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P7350,001,2,1,01,2026-05-15_14h01.59.723,untitled,2025.2.4,Win32,58.82352941,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.096980462,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.9951,631.0954,631.0954,632.0969,632.0974,634.1002,[],,,634.1009,639.6754,right,5.559,,[],[],[],[],[],[],[],639.6758,641.9466,medve,medve,[],[],[],[],[],[],[],641.9467,641.9467,0,3,3,3,1,4,FAJTA_ALLAT,stimuli/f00660.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
