outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,welcome_screen_goon_keyresp.rt,welcome_screen_goon_keyresp.duration,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_entry_goon_keyresp.rt,library_entry_goon_keyresp.duration,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_01_screen_goon_keyresp.rt,rules_01_screen_goon_keyresp.duration,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,trial_yesno_response.rt,trial_yesno_response.duration,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,train_feedback_goon_keyresp.rt,train_feedback_goon_keyresp.duration,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,main_feedback_goon_keyresp.rt,main_feedback_goon_keyresp.duration,end.started,end.stopped,end_goon_keyresp.keys,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys,binoc_find_goon_keyresp.rt,binoc_find_goon_keyresp.duration
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.802124274,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7818,98.7819,98.7827,99.5962,99.5963,100.5977,100.5981,102.6009,[],,,102.6014,106.7409,right,4.1018,,[0.6907407972547743],[0.09629627510353371],[1],[0],[0],[2.869999999999891],[null],106.7413,106.7441,,,[],[],[],[],[],[],[],106.7443,106.7443,0,0,0,0,1,1,LEHET_ESZIK,stimuli/f00417.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.868715641,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7445,107.6254,107.6254,108.6265,108.6267,110.6297,[],,,110.6301,117.6739,right,7.0137,,[],[],[],[],[],[],[],117.6742,121.9031,répa,répa,[],[],[],[],[],[],[],121.9031,121.9031,0,1,1,1,1,2,HOL_KERT,stimuli/f00278.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.938219668,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9034,122.8483,122.8483,123.8498,123.85,125.8528,[],,,125.8532,129.1621,right,3.2907,,[],[],[],[],[],[],[],129.1622,134.1167,paradicsom,paradicsom,[],[],[],[],[],[],[],134.1168,134.1168,0,2,2,2,1,3,ILYEN_PIROS,stimuli/f00862.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.881348325,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.117,135.0036,135.0037,136.0183,136.0184,138.0212,[],,,138.0216,143.6015,right,5.5592,,[],[],[],[],[],[],[],143.6016,146.4184,alma,alma,[],[],[],[],[],[],[],146.4184,146.4184,0,3,3,3,1,4,ALFAJTA_ZOLD,stimuli/f00843.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,1.073043863,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.4187,147.5026,147.5026,148.5041,148.5043,150.5071,[],,,150.5074,154.413,left,3.8815,,[],[],[],[],[],[],[],154.4132,154.4141,,,[],[],[],[],[],[],[],154.4142,154.4142,0,4,4,4,1,5,FAJTA_GYUMOLCS,stimuli/f00142.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,1.189656568,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.4144,155.6149,155.615,156.6163,156.6166,158.6195,[],,,158.6199,180.0858,right,21.4337,,[],[],[],[],[],[],[],180.086,182.494,futás,futás,[],[],[],[],[],[],[],182.4941,182.4942,0,5,5,5,1,6,ILYEN_EGESZSEGES,stimuli/f01008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,1.195927254,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.4944,183.6954,183.6954,184.7092,184.7095,186.7166,[],,,186.7169,191.4067,right,4.6739,,[],[],[],[],[],[],[],191.4069,193.2894,labda,labda,[],[],[],[],[],[],[],193.2895,193.2895,0,6,6,6,1,7,ILYEN_KORALAKU,stimuli/f01320.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.94163254,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.2897,194.2401,194.2402,195.2459,195.2462,197.2615,[],,,197.2617,203.1372,left,5.8473,,[],[],[],[],[],[],[],203.1374,203.1384,,,[],[],[],[],[],[],[],203.1385,203.1385,0,7,7,7,1,8,HOL_PIAC,stimuli/f01585.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,0.845906746,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.1387,203.9884,203.9884,204.9898,204.9901,206.9932,[],,,206.9935,209.7137,right,2.6924,,[],[],[],[],[],[],[],209.7139,213.1363,makk,makk,[],[],[],[],[],[],[],213.1364,213.1364,0,8,8,8,1,9,HOL_FA,stimuli/f01714.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/f12/f12_list.csv,1.18453703,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.1366,214.3377,214.3377,215.3434,215.3436,217.3587,[],,,217.3589,220.4301,right,3.0385,,[],[],[],[],[],[],[],220.4303,223.9083,nyalóka,nyalóka,[],[],[],[],[],[],[],223.9084,223.9084,0,9,9,9,1,10,ILYEN_FINOM,stimuli/f00192.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.163881902,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.8316,264.8316,264.8322,265.9996,265.9996,267.0015,267.0018,269.0039,[],,,269.0043,270.6733,right,1.6408,,[],[],[],[],[],[],[],270.6734,270.6745,,,[],[],[],[],[],[],[],270.6745,270.6745,0,0,0,0,1,1,HOL_HAZ,stimuli/f00772.png,223.9089,264.8313,"[0.44074079725477433,0.06296299121997974]","[-0.10277776364926938,-0.2824074074074074]","[1,1]","[0,0]","[0,0]","[32.10829999995235,40.92179999995233]","[null,""btn_feedback_img""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.08890573,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.6747,271.7749,271.7749,272.7765,272.7767,274.7794,[],,,274.7798,280.1208,right,5.3076,,[],[],[],[],[],[],[],280.121,283.5769,rajztábla,rajztábla,[],[],[],[],[],[],[],283.577,283.577,0,1,1,1,1,2,HOL_ISKOLA,stimuli/f00284.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.178338927,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.5772,284.7613,284.7613,285.7628,285.7632,287.7658,[],,,287.7662,291.2713,right,3.4857,,[],[],[],[],[],[],[],291.2714,293.6085,fésű,fésű,[],[],[],[],[],[],[],293.6086,293.6086,0,2,2,2,1,3,FAJTA_TARGY,stimuli/f02335.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.116512934,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.6088,294.7267,294.7267,295.728,295.7283,297.731,[],,,297.7313,298.9496,left,1.2051,,[],[],[],[],[],[],[],298.9498,298.9506,,,[],[],[],[],[],[],[],298.9507,298.9507,0,3,3,3,1,4,MIBOL_FA,stimuli/f00398.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,0.930651117,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.9508,299.8845,299.8845,300.8858,300.886,302.8889,[],,,302.8894,307.2956,left,4.3982,,[],[],[],[],[],[],[],307.2958,307.2968,,,[],[],[],[],[],[],[],307.2969,307.2969,0,4,4,4,1,5,MIBOL_MUANYAG,stimuli/f00922.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,0.980378915,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.297,308.2804,308.2805,309.2822,309.2825,311.2852,[],,,311.2856,315.7587,right,4.4585,,[],[],[],[],[],[],[],315.7589,318.3462,kutya,kutya,[],[],[],[],[],[],[],318.3463,318.3463,0,5,5,5,1,6,LEHET_LOVAGOL,stimuli/f01533.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.185989003,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.3465,319.5477,319.5477,320.5491,320.5493,322.552,[],,,322.5524,333.135,right,10.5683,,[],[],[],[],[],[],[],333.135,338.7106,villáskulcs,villáskulcs,[],[],[],[],[],[],[],338.7107,338.7107,0,6,6,6,1,7,LEHET_HASZNAL,stimuli/f02183.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.09476632,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.7109,339.8118,339.8118,340.8131,340.8134,342.8163,[],,,342.8165,346.2215,left,3.3888,,[],[],[],[],[],[],[],346.2216,346.2224,,,[],[],[],[],[],[],[],346.2224,346.2224,0,7,7,7,1,8,ILYEN_HOSSZU,stimuli/f01327.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,0.930992435,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.2225,347.1565,347.1565,348.1578,348.1581,350.1608,[],,,350.1611,352.3976,left,2.2244,,[],[],[],[],[],[],[],352.3978,352.3987,,,[],[],[],[],[],[],[],352.3988,352.3988,0,8,8,8,1,9,ILYEN_BARNA,stimuli/f00840.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/t24/t24_list.csv,1.176071232,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.399,353.5829,353.5829,354.5845,354.5847,356.5873,[],,,356.5876,362.7301,right,6.1327,,[],[],[],[],[],[],[],362.7302,366.5696,krumpli,krumpli,[],[],[],[],[],[],[],366.5696,366.5696,0,9,9,9,1,10,HOL_FOLD,stimuli/f01051.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.816453478,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.4158,440.4158,440.4167,441.2495,441.2496,442.2511,442.2514,444.2541,[],,,444.2545,448.3314,left,4.0581,,[],[],[],[],[],[],[],448.3315,448.3326,,,[],[],[],[],[],[],[],448.3326,448.3326,0,0,0,0,1,1,FAJTA_ELOLENY,stimuli/f00635.png,366.571,440.4154,[],[],[],[],[],[],[],space,73.8126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.930757533,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.3328,449.2655,449.2656,450.2799,450.2801,452.283,[],,,452.2833,454.987,right,2.6805,,[],[],[],[],[],[],[],454.9873,458.1306,tehén,tehén,[],[],[],[],[],[],[],458.1307,458.1307,0,1,1,1,1,2,HOL_FARM,stimuli/f01147.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.073833155,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.1308,459.214,459.214,460.2284,460.2286,462.2313,[],,,462.2317,463.4375,left,1.1858,,[],[],[],[],[],[],[],463.4376,463.4385,,,[],[],[],[],[],[],[],463.4385,463.4385,0,2,2,2,1,3,ILYEN_NAGY,stimuli/f00968.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.974565806,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.4386,464.4222,464.4223,465.4365,465.4367,467.4397,[],,,467.44,469.5596,right,2.0909,,[],[],[],[],[],[],[],469.5598,472.3808,zsiráf,zsiráf,[],[],[],[],[],[],[],472.3809,472.3809,0,3,3,3,1,4,FAJTA_ALLAT,stimuli/f00660.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8775,001,2,1,01,2026-05-05_18h04.30.011,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.069347147,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.3812,473.468,473.4681,474.4843,474.4846,476.4895,[],,,476.4898,479.3453,left,2.8384,,[],[],[],[],[],[],[],479.3455,479.3462,,,[],[],[],[],[],[],[],479.3462,479.3462,0,4,4,4,1,5,ILYEN_BARNA,stimuli/f00840.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
